Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
434,"Education and Demonstration",18,9,10,13,7,10,8,7,2,7,5,8,104
160,"Flexible or Portable Closure, Partition, or Panel",21,7,9,7,8,9,9,9,7,4,6,3,99
290,"Prime-Mover Dynamo Plants",8,11,5,5,10,9,15,12,5,8,5,7,99
347,"Incremental Printing of Symbolic Information",13,20,15,5,11,10,6,4,5,1,4,5,99
030,"Cutlery",8,8,5,9,8,6,8,4,11,8,12,10,97
708,"Arithmetic Processing and Calculating (Electrical Computers)",6,5,3,6,4,8,18,12,8,10,7,7,94
312,"Supports:  Cabinet Structure",9,10,15,6,12,10,9,5,3,7,6,1,93
423,"Chemistry of Inorganic Compounds",7,8,10,9,5,4,3,7,7,11,14,8,93
132,"Toilet",19,14,6,9,3,4,5,8,5,6,2,11,92
369,"Dynamic Information Storage or Retrieval",5,9,8,10,6,3,13,8,8,5,7,10,92
451,"Abrading",10,13,9,10,10,6,5,9,2,4,7,7,90
114,"Ships",10,10,8,8,4,5,11,7,10,6,5,5,89
136,"Batteries:  Thermoelectric and Photoelectric",13,10,11,8,8,2,6,4,3,5,9,9,88
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",12,14,6,4,7,3,8,8,4,5,8,5,84
601,"Surgery: Kinesitherapy",6,12,8,7,7,3,22,8,5,2,0,3,83
042,"Firearms",4,2,7,12,7,4,7,7,10,5,8,9,82
380,"Cryptography",2,4,4,2,1,9,8,12,5,16,11,8,82
108,"Horizontally Supported Planar Surfaces",8,12,9,13,7,6,5,4,4,3,5,5,81
285,"Pipe Joints or Couplings",10,8,9,8,6,8,5,3,5,7,7,5,81
251,"Valves and Valve Actuation",7,8,5,7,10,12,5,4,3,5,5,9,80
294,"Handling:  Hand and Hoist-Line Implements",16,10,6,7,5,5,6,5,2,5,4,9,80
242,"Winding, Tensioning, or Guiding",8,9,12,12,9,5,7,5,6,4,2,1,79
441,"Buoys, Rafts, and Aquatic Devices",12,5,11,6,8,11,4,6,4,4,2,4,77
706,"DP: Artificial Intelligence (Data Processing)",2,3,6,5,2,3,3,5,5,15,17,12,77
404,"Road Structure, Process, or Apparatus",7,5,6,5,6,3,4,4,11,5,10,10,76
400,"Typewriting Machines",9,8,7,2,12,10,9,6,2,2,0,8,75
415,"Rotary Kinetic Fluid Motors or Pumps",5,6,4,9,8,6,13,6,3,3,6,6,75
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",8,4,3,3,4,2,12,7,4,6,14,8,75
181,"Acoustics",4,6,7,8,5,6,4,4,7,9,5,8,73
165,"Heat Exchange",7,9,4,3,6,10,15,5,5,4,2,2,72
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",3,7,0,4,7,10,5,4,7,5,7,13,72
254,"Implements or Apparatus for Applying Pushing or Pulling Force",9,6,0,12,7,2,10,1,13,1,5,5,71
016,"Miscellaneous Hardware",7,5,6,7,7,6,7,4,5,3,6,7,70
378,"X-Ray or Gamma Ray Systems or Devices",3,9,4,1,9,7,2,4,8,6,10,7,70
074,"Machine Element or Mechanism",18,7,5,6,2,4,4,8,3,2,4,5,68
175,"Boring or Penetrating the Earth",5,2,10,1,7,6,6,6,4,5,9,7,68
200,"Electricity:  Circuit Makers and Breakers",4,5,5,8,8,3,6,2,8,7,6,4,66
228,"Metal Fusion Bonding",9,10,11,5,3,4,5,1,5,4,2,6,65
024,"Buckles, Buttons, Clasps, Etc.",3,6,7,8,2,7,4,4,8,2,6,7,64
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",10,12,11,7,6,6,4,2,1,1,4,1,64
126,"Stoves and Furnaces",4,6,3,3,9,8,7,5,3,1,7,6,62
403,"Joints and Connections",4,11,9,5,8,5,6,1,5,1,3,3,61
292,"Closure Fasteners",5,4,3,8,3,8,5,8,4,4,3,5,59
399,"Electrophotography",4,3,5,2,4,2,1,0,0,8,21,7,57
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",1,3,3,6,7,2,3,4,7,6,4,11,57
095,"Gas Separation:  Processes",2,0,2,5,2,6,4,7,7,9,5,7,56
472,"Amusement Devices",9,3,3,2,7,5,4,2,3,1,8,9,56
188,"Brakes",4,8,6,7,4,6,2,3,3,5,1,6,55
366,"Agitating (e.g., of articles and materials)",5,5,6,5,5,10,5,2,4,0,5,3,55
367,"Communications, Electrical: Acoustic Wave Systems and Devices",7,8,2,2,6,3,5,4,4,5,2,7,55
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,7,2,5,7,3,6,5,2,6,5,6,54
301,"Land Vehicles:  Wheels and Axles",6,6,6,7,3,3,4,1,5,5,4,4,54
043,"Fishing, Trapping, and Vermin Destroying",7,3,7,4,8,4,3,2,2,2,6,5,53
353,"Optics:  Image Projectors",3,5,7,4,5,6,3,2,2,5,2,10,53
313,"Electric Lamp and Discharge Devices",5,6,2,7,4,6,2,4,4,2,5,5,52
